cl_dbc_tarief_agb_code|cl_productgroep_code|cl_declaratiecode|cl_declaratiecode_kleur|cl_dbc_tarief_basis|cl_dbc_tarief_max|cl_dbc_nhc_tarief|cl_dbc_tarief_begindatum|cl_dbc_tarief_einddatum|cl_dbc_tarief_mutatie
0329|024074|251243|groen|641200|0|0|20090101|20091231|
0329|024074|251243|groen|626200|0|0|20100101|20101231|
0329|024074|251243|groen|636945|0|0|20110101|20111231|
0329|024075|251244|groen|608200|0|0|20080101|20081231|
0329|024075|251244|groen|678700|0|0|20090101|20091231|
0329|024075|251244|groen|662800|0|0|20100101|20101231|
0329|024075|251244|groen|674173|0|0|20110101|20111231|
0329|024076|251245|groen|806000|0|0|20080101|20081231|
0329|024076|251245|groen|899500|0|0|20090101|20091231|
0329|024076|251245|groen|878400|0|0|20100101|20101231|
0329|024076|251245|groen|893473|0|0|20110101|20111231|
0329|024077|251246|groen|876700|0|0|20080101|20081231|
0329|024077|251246|groen|978500|0|0|20090101|20091231|
0329|024077|251246|groen|955500|0|0|20100101|20101231|
0329|024077|251246|groen|971896|0|0|20110101|20111231|
0329|024078|251247|groen|1288200|0|0|20080101|20081231|
0329|024078|251247|groen|1437800|0|0|20090101|20091231|
0329|024078|251247|groen|1404100|0|0|20100101|20101231|
0329|024078|251247|groen|1428194|0|0|20110101|20111231|
0329|024079|251248|groen|1458100|0|0|20080101|20081231|
0329|024079|251248|groen|1627400|0|0|20090101|20091231|
0329|024079|251248|groen|1589200|0|0|20100101|20101231|
0329|024079|251248|groen|1616471|0|0|20110101|20111231|
0329|024080|251249|groen|2195200|0|0|20080101|20081231|
0329|024081|251250|groen|330400|0|0|20080101|20081231|
0329|024081|251250|groen|368800|0|0|20090101|20091231|
0329|024082|251251|groen|344400|0|0|20080101|20081231|
0329|024082|251251|groen|384300|0|0|20090101|20091231|
0329|024083|251252|groen|434200|0|0|20080101|20081231|
0329|024083|251252|groen|484600|0|0|20090101|20091231|
0329|024083|251252|groen|473200|0|0|20100101|20101231|
0329|024083|251252|groen|481320|0|0|20110101|20111231|
0329|024084|251253|groen|461000|0|0|20080101|20081231|
0329|024084|251253|groen|514400|0|0|20090101|20091231|
0329|024084|251253|groen|502400|0|0|20100101|20101231|
0329|024084|251253|groen|511021|0|0|20110101|20111231|
0329|024085|251254|groen|555000|0|0|20080101|20081231|
0329|024085|251254|groen|619400|0|0|20090101|20091231|
0329|024086|251255|groen|625900|0|0|20080101|20081231|
0329|024086|251255|groen|698600|0|0|20090101|20091231|
0329|024087|251256|groen|833200|0|0|20080101|20081231|
0329|024087|251256|groen|929900|0|0|20090101|20091231|
0329|024087|251256|groen|908100|0|0|20100101|20101231|
0329|024087|251256|groen|923683|0|0|20110101|20111231|
0329|024088|251257|groen|1626100|0|0|20080101|20081231|
0329|024089|251258|groen|331400|0|0|20080101|20081231|
0329|024089|251258|groen|369900|0|0|20090101|20091231|
0329|024089|251258|groen|361200|0|0|20100101|20101231|
0329|024089|251258|groen|367398|0|0|20110101|20111231|
0329|024090|251259|groen|344100|0|0|20080101|20081231|
0329|024090|251259|groen|384100|0|0|20090101|20091231|
0329|024090|251259|groen|375100|0|0|20100101|20101231|
0329|024090|251259|groen|381536|0|0|20110101|20111231|
0329|024091|251260|groen|420800|0|0|20080101|20081231|
0329|024091|251260|groen|469700|0|0|20090101|20091231|
0329|024091|251260|groen|458700|0|0|20100101|20101231|
0329|024091|251260|groen|466571|0|0|20110101|20111231|
0329|024092|251261|groen|441400|0|0|20080101|20081231|
0329|024092|251261|groen|492600|0|0|20090101|20091231|
0329|024092|251261|groen|481100|0|0|20100101|20101231|
0329|024092|251261|groen|489355|0|0|20110101|20111231|
0329|024093|251262|groen|580100|0|0|20080101|20081231|
0329|024093|251262|groen|647400|0|0|20090101|20091231|
0329|024093|251262|groen|632200|0|0|20100101|20101231|
0329|024093|251262|groen|643048|0|0|20110101|20111231|
0329|024094|251263|groen|624100|0|0|20080101|20081231|
0329|024094|251263|groen|696500|0|0|20090101|20091231|
0329|024094|251263|groen|680200|0|0|20100101|20101231|
0329|024094|251263|groen|691872|0|0|20110101|20111231|
0329|024095|251264|groen|824900|0|0|20080101|20081231|
0329|024095|251264|groen|920600|0|0|20090101|20091231|
0329|024096|251265|groen|918200|0|0|20080101|20081231|
0329|024096|251265|groen|1024800|0|0|20090101|20091231|
0329|024097|251266|groen|1230000|0|0|20080101|20081231|
0329|024097|251266|groen|1372800|0|0|20090101|20091231|
0329|024098|251267|groen|1451400|0|0|20080101|20081231|
0329|024098|251267|groen|1619900|0|0|20090101|20091231|
0329|024099|251268|groen|2178300|0|0|20080101|20081231|
0329|024100|251269|groen|324000|0|0|20080101|20081231|
0329|024100|251269|groen|361600|0|0|20090101|20091231|
0329|024100|251269|groen|353100|0|0|20100101|20101231|
0329|024100|251269|groen|359159|0|0|20110101|20111231|
0329|024101|251270|groen|342300|0|0|20080101|20081231|
0329|024101|251270|groen|382000|0|0|20090101|20091231|
0329|024101|251270|groen|373000|0|0|20100101|20101231|
0329|024101|251270|groen|379400|0|0|20110101|20111231|
0329|024102|251271|groen|411200|0|0|20080101|20081231|
0329|024102|251271|groen|458900|0|0|20090101|20091231|
0329|024103|251272|groen|435300|0|0|20080101|20081231|
0329|024103|251272|groen|485800|0|0|20090101|20091231|
0329|024104|251273|groen|575100|0|0|20080101|20081231|
0329|024104|251273|groen|641900|0|0|20090101|20091231|
0329|024104|251273|groen|626800|0|0|20100101|20101231|
0329|024104|251273|groen|637556|0|0|20110101|20111231|
0329|024105|251274|groen|805200|0|0|20080101|20081231|
0329|024105|251274|groen|898700|0|0|20090101|20091231|
0329|024105|251274|groen|877600|0|0|20100101|20101231|
0329|024105|251274|groen|892659|0|0|20110101|20111231|
0329|024106|251275|groen|1419300|0|0|20080101|20081231|
0329|024107|251276|groen|323300|0|0|20080101|20081231|
0329|024107|251276|groen|360800|0|0|20090101|20091231|
0329|024107|251276|groen|352300|0|0|20100101|20101231|
0329|024107|251276|groen|358345|0|0|20110101|20111231|
0329|024108|251277|groen|336000|0|0|20080101|20081231|
0329|024108|251277|groen|374900|0|0|20090101|20091231|
0329|024108|251277|groen|366200|0|0|20100101|20101231|
0329|024108|251277|groen|372484|0|0|20110101|20111231|
0329|024109|251278|groen|414300|0|0|20080101|20081231|
0329|024109|251278|groen|462400|0|0|20090101|20091231|
0329|024110|251279|groen|434100|0|0|20080101|20081231|
0329|024110|251279|groen|484500|0|0|20090101|20091231|
0329|024111|251280|groen|592100|0|0|20080101|20081231|
0329|024111|251280|groen|660900|0|0|20090101|20091231|
0329|024111|251280|groen|645400|0|0|20100101|20101231|
0329|024111|251280|groen|656475|0|0|20110101|20111231|
0329|024112|251281|groen|832200|0|0|20080101|20081231|
0329|024112|251281|groen|928800|0|0|20090101|20091231|
0329|024112|251281|groen|907000|0|0|20100101|20101231|
0329|024112|251281|groen|922564|0|0|20110101|20111231|
0329|024113|251282|groen|1910800|0|0|20080101|20081231|
0329|024114|251283|groen|330300|0|0|20080101|20081231|
0329|024114|251283|groen|368600|0|0|20090101|20091231|
0329|024114|251283|groen|360000|0|0|20100101|20101231|
0329|024114|251283|groen|366177|0|0|20110101|20111231|
0329|024115|251284|groen|348300|0|0|20080101|20081231|
0329|024115|251284|groen|388800|0|0|20090101|20091231|
0329|024115|251284|groen|379600|0|0|20100101|20101231|
0329|024115|251284|groen|386113|0|0|20110101|20111231|
0329|024116|251285|groen|419500|0|0|20080101|20081231|
0329|024116|251285|groen|468200|0|0|20090101|20091231|
0329|024117|251286|groen|447400|0|0|20080101|20081231|
0329|024117|251286|groen|499300|0|0|20090101|20091231|
0329|024118|251287|groen|602600|0|0|20080101|20081231|
0329|024118|251287|groen|672600|0|0|20090101|20091231|
0329|024118|251287|groen|656800|0|0|20100101|20101231|
0329|024118|251287|groen|668070|0|0|20110101|20111231|
0329|024119|251288|groen|844300|0|0|20080101|20081231|
0329|024119|251288|groen|942300|0|0|20090101|20091231|
0329|024119|251288|groen|920200|0|0|20100101|20101231|
0329|024119|251288|groen|935990|0|0|20110101|20111231|
0329|024120|251289|groen|1602900|0|0|20080101|20081231|
0329|024121|251290|groen|336500|0|0|20080101|20081231|
0329|024121|251290|groen|375600|0|0|20090101|20091231|
0329|024121|251290|groen|366800|0|0|20100101|20101231|
0329|024121|251290|groen|373094|0|0|20110101|20111231|
0329|024122|251291|groen|425100|0|0|20080101|20081231|
0329|024122|251291|groen|474500|0|0|20090101|20091231|
0329|024123|251292|groen|454400|0|0|20080101|20081231|
0329|024123|251292|groen|507200|0|0|20090101|20091231|
0329|024124|251293|groen|577000|0|0|20080101|20081231|
0329|024124|251293|groen|644000|0|0|20090101|20091231|
0329|024124|251293|groen|628900|0|0|20100101|20101231|
0329|024124|251293|groen|639692|0|0|20110101|20111231|
0329|024125|251294|groen|610800|0|0|20080101|20081231|
0329|024125|251294|groen|681700|0|0|20090101|20091231|
0329|024125|251294|groen|665700|0|0|20100101|20101231|
0329|024125|251294|groen|677123|0|0|20110101|20111231|
0329|024126|251295|groen|800700|0|0|20080101|20081231|
0329|024126|251295|groen|893600|0|0|20090101|20091231|
0329|024127|251296|groen|892900|0|0|20080101|20081231|
0329|024127|251296|groen|996600|0|0|20090101|20091231|
0329|024128|251297|groen|1231800|0|0|20080101|20081231|
0329|024128|251297|groen|1374800|0|0|20090101|20091231|
0329|024129|251298|groen|1443000|0|0|20080101|20081231|
0329|024129|251298|groen|1610500|0|0|20090101|20091231|
0329|024130|251299|groen|2343600|0|0|20080101|20081231|
0329|025001|251300|groen|380400|0|0|20080101|20081231|
0329|025001|251300|groen|424600|0|0|20090101|20091231|
0329|025001|251300|groen|414600|0|0|20100101|20101231|
0329|025001|251300|groen|421714|0|0|20110101|20111231|
0329|025002|251301|groen|384500|0|0|20080101|20081231|
0329|025002|251301|groen|429200|0|0|20090101|20091231|
0329|025002|251301|groen|419100|0|0|20100101|20101231|
0329|025002|251301|groen|426291|0|0|20110101|20111231|
0329|025003|251302|groen|390700|0|0|20080101|20081231|
0329|025003|251302|groen|436100|0|0|20090101|20091231|
0329|025003|251302|groen|425800|0|0|20100101|20101231|
0329|025003|251302|groen|433106|0|0|20110101|20111231|
0329|025004|251303|groen|401700|0|0|20080101|20081231|
0329|025004|251303|groen|448400|0|0|20090101|20091231|
0329|025004|251303|groen|437800|0|0|20100101|20101231|
0329|025004|251303|groen|445312|0|0|20110101|20111231|
0329|025005|251304|groen|426300|0|0|20080101|20081231|
0329|025005|251304|groen|475800|0|0|20090101|20091231|
0329|025005|251304|groen|464600|0|0|20100101|20101231|
0329|025005|251304|groen|472572|0|0|20110101|20111231|
0329|025006|251305|groen|498200|0|0|20080101|20081231|
0329|025006|251305|groen|556100|0|0|20090101|20091231|
0329|025007|251306|groen|392300|0|0|20080101|20081231|
0329|025007|251306|groen|437900|0|0|20090101|20091231|
0329|025007|251306|groen|427600|0|0|20100101|20101231|
0329|025007|251306|groen|434937|0|0|20110101|20111231|
0329|025008|251307|groen|405300|0|0|20080101|20081231|
0329|025008|251307|groen|452400|0|0|20090101|20091231|
0329|025008|251307|groen|441700|0|0|20100101|20101231|
0329|025008|251307|groen|449279|0|0|20110101|20111231|
0329|025009|251308|groen|426400|0|0|20080101|20081231|
0329|025009|251308|groen|475900|0|0|20090101|20091231|
0329|025009|251308|groen|464700|0|0|20100101|20101231|
0329|025009|251308|groen|472673|0|0|20110101|20111231|
0329|025010|251309|groen|464500|0|0|20080101|20081231|
0329|025010|251309|groen|518500|0|0|20090101|20091231|
0329|025011|251310|groen|482800|0|0|20080101|20081231|
0329|025011|251310|groen|538900|0|0|20090101|20091231|
0329|025012|251311|groen|570700|0|0|20080101|20081231|
0329|025012|251311|groen|637000|0|0|20090101|20091231|
0329|025013|251312|groen|389800|0|0|20080101|20081231|
0329|025013|251312|groen|435100|0|0|20090101|20091231|
0329|025013|251312|groen|424800|0|0|20100101|20101231|
0329|025013|251312|groen|432089|0|0|20110101|20111231|
0329|025014|251313|groen|402600|0|0|20080101|20081231|
0329|025014|251313|groen|449400|0|0|20090101|20091231|
0329|025014|251313|groen|438800|0|0|20100101|20101231|
0329|025014|251313|groen|446329|0|0|20110101|20111231|
0329|025015|251314|groen|423800|0|0|20080101|20081231|
0329|025015|251314|groen|473100|0|0|20090101|20091231|
0329|025015|251314|groen|461900|0|0|20100101|20101231|
0329|025015|251314|groen|469825|0|0|20110101|20111231|
0329|025016|251315|groen|463000|0|0|20080101|20081231|
0329|025016|251315|groen|516700|0|0|20090101|20091231|
0329|025016|251315|groen|504600|0|0|20100101|20101231|
0329|025016|251315|groen|513258|0|0|20110101|20111231|
0329|025017|251316|groen|559300|0|0|20080101|20081231|
0329|025017|251316|groen|624300|0|0|20090101|20091231|
0329|025018|251317|groen|389700|0|0|20080101|20081231|
0329|025018|251317|groen|435000|0|0|20090101|20091231|
0329|025018|251317|groen|424700|0|0|20100101|20101231|
0329|025018|251317|groen|431987|0|0|20110101|20111231|
0329|025019|251318|groen|392900|0|0|20080101|20081231|
0329|025019|251318|groen|438500|0|0|20090101|20091231|
0329|025019|251318|groen|428200|0|0|20100101|20101231|
0329|025019|251318|groen|435547|0|0|20110101|20111231|
0329|025020|251319|groen|404700|0|0|20080101|20081231|
0329|025020|251319|groen|451700|0|0|20090101|20091231|
0329|025020|251319|groen|441100|0|0|20100101|20101231|
0329|025020|251319|groen|448668|0|0|20110101|20111231|
0329|025021|251320|groen|410700|0|0|20080101|20081231|
0329|025021|251320|groen|458400|0|0|20090101|20091231|
0329|025021|251320|groen|447600|0|0|20100101|20101231|
0329|025021|251320|groen|455280|0|0|20110101|20111231|
0329|025022|251321|groen|424800|0|0|20080101|20081231|
0329|025022|251321|groen|474200|0|0|20090101|20091231|
0329|025022|251321|groen|463000|0|0|20100101|20101231|
0329|025022|251321|groen|470944|0|0|20110101|20111231|
0329|025023|251322|groen|434400|0|0|20080101|20081231|
0329|025023|251322|groen|484900|0|0|20090101|20091231|
0329|025023|251322|groen|473500|0|0|20100101|20101231|
0329|025023|251322|groen|481624|0|0|20110101|20111231|
0329|025024|251323|groen|455800|0|0|20080101|20081231|
0329|025024|251323|groen|508700|0|0|20090101|20091231|
0329|025024|251323|groen|496700|0|0|20100101|20101231|
0329|025024|251323|groen|505222|0|0|20110101|20111231|
0329|025025|251324|groen|464500|0|0|20080101|20081231|
0329|025025|251324|groen|518500|0|0|20090101|20091231|
0329|025025|251324|groen|506300|0|0|20100101|20101231|
0329|025025|251324|groen|514987|0|0|20110101|20111231|
0329|025026|251325|groen|527700|0|0|20080101|20081231|
0329|025026|251325|groen|589000|0|0|20090101|20091231|
0329|025027|251326|groen|473200|0|0|20080101|20081231|
0329|025027|251326|groen|528200|0|0|20090101|20091231|
0329|025027|251326|groen|515800|0|0|20100101|20101231|
0329|025027|251326|groen|524650|0|0|20110101|20111231|
0329|025028|251327|groen|558400|0|0|20080101|20081231|
0329|025028|251327|groen|623300|0|0|20090101|20091231|
0329|025029|251328|groen|584400|0|0|20080101|20081231|
0329|025029|251328|groen|652300|0|0|20090101|20091231|
0329|025030|251329|groen|734700|0|0|20080101|20081231|
0329|025030|251329|groen|820000|0|0|20090101|20091231|
0329|025030|251329|groen|800800|0|0|20100101|20101231|
0329|025030|251329|groen|814541|0|0|20110101|20111231|
0329|025031|251330|groen|1038400|0|0|20080101|20081231|
0329|025031|251330|groen|1159000|0|0|20090101|20091231|
0329|025031|251330|groen|1131800|0|0|20100101|20101231|
0329|025031|251330|groen|1151221|0|0|20110101|20111231|
0329|025032|251331|groen|2029700|0|0|20080101|20081231|
0329|025033|251332|groen|474400|0|0|20080101|20081231|
0329|025033|251332|groen|529600|0|0|20090101|20091231|
0329|025033|251332|groen|517100|0|0|20100101|20101231|
0329|025033|251332|groen|525972|0|0|20110101|20111231|
0329|025034|251333|groen|562500|0|0|20080101|20081231|
0329|025034|251333|groen|627900|0|0|20090101|20091231|
0329|025035|251334|groen|586600|0|0|20080101|20081231|
0329|025035|251334|groen|654800|0|0|20090101|20091231|
0329|025036|251335|groen|725100|0|0|20080101|20081231|
0329|025036|251335|groen|809300|0|0|20090101|20091231|
0329|025036|251335|groen|790300|0|0|20100101|20101231|
0329|025036|251335|groen|803861|0|0|20110101|20111231|
0329|025037|251336|groen|790500|0|0|20080101|20081231|
0329|025037|251336|groen|882300|0|0|20090101|20091231|
0329|025037|251336|groen|861600|0|0|20100101|20101231|
0329|025037|251336|groen|876384|0|0|20110101|20111231|
0329|025038|251337|groen|951400|0|0|20080101|20081231|
0329|025038|251337|groen|1061900|0|0|20090101|20091231|
0329|025038|251337|groen|1037000|0|0|20100101|20101231|
0329|025038|251337|groen|1054794|0|0|20110101|20111231|
0329|025039|251338|groen|1871300|0|0|20080101|20081231|
0329|025040|251339|groen|476200|0|0|20080101|20081231|
0329|025040|251339|groen|531500|0|0|20090101|20091231|
0329|025040|251339|groen|519000|0|0|20100101|20101231|
0329|025040|251339|groen|527905|0|0|20110101|20111231|
0329|025041|251340|groen|578000|0|0|20080101|20081231|
0329|025041|251340|groen|645100|0|0|20090101|20091231|
0329|025041|251340|groen|630000|0|0|20100101|20101231|
0329|025041|251340|groen|640810|0|0|20110101|20111231|
0329|025042|251341|groen|743200|0|0|20080101|20081231|
0329|025042|251341|groen|829500|0|0|20090101|20091231|
0329|025042|251341|groen|810000|0|0|20100101|20101231|
0329|025042|251341|groen|823899|0|0|20110101|20111231|
0329|025043|251342|groen|1408400|0|0|20080101|20081231|
0329|025044|251343|groen|466300|0|0|20080101|20081231|
0329|025044|251343|groen|520400|0|0|20090101|20091231|
0329|025044|251343|groen|508200|0|0|20100101|20101231|
0329|025044|251343|groen|516920|0|0|20110101|20111231|
0329|025045|251344|groen|479500|0|0|20080101|20081231|
0329|025045|251344|groen|535200|0|0|20090101|20091231|
0329|025045|251344|groen|522600|0|0|20100101|20101231|
0329|025045|251344|groen|531567|0|0|20110101|20111231|
0329|025046|251345|groen|544800|0|0|20080101|20081231|
0329|025046|251345|groen|608100|0|0|20090101|20091231|
0329|025046|251345|groen|593800|0|0|20100101|20101231|
0329|025046|251345|groen|603989|0|0|20110101|20111231|
0329|025047|251346|groen|573000|0|0|20080101|20081231|
0329|025047|251346|groen|639600|0|0|20090101|20091231|
0329|025047|251346|groen|624500|0|0|20100101|20101231|
0329|025047|251346|groen|635215|0|0|20110101|20111231|
0329|025048|251347|groen|702000|0|0|20080101|20081231|
0329|025048|251347|groen|783500|0|0|20090101|20091231|
0329|025048|251347|groen|765100|0|0|20100101|20101231|
0329|025048|251347|groen|778228|0|0|20110101|20111231|
0329|025049|251348|groen|949600|0|0|20080101|20081231|
0329|025049|251348|groen|1060000|0|0|20090101|20091231|
0329|025049|251348|groen|1035000|0|0|20100101|20101231|
0329|025049|251348|groen|1052760|0|0|20110101|20111231|
0329|025050|251349|groen|1623900|0|0|20080101|20081231|
0329|025051|251350|groen|455100|0|0|20080101|20081231|
0329|025051|251350|groen|508000|0|0|20090101|20091231|
0329|025051|251350|groen|496000|0|0|20100101|20101231|
0329|025051|251350|groen|504510|0|0|20110101|20111231|
0329|025052|251351|groen|557200|0|0|20080101|20081231|
0329|025052|251351|groen|622000|0|0|20090101|20091231|
0329|025052|251351|groen|607300|0|0|20100101|20101231|
0329|025052|251351|groen|617720|0|0|20110101|20111231|
0329|025053|251352|groen|710300|0|0|20080101|20081231|
0329|025053|251352|groen|792800|0|0|20090101|20091231|
0329|025053|251352|groen|774100|0|0|20100101|20101231|
0329|025053|251352|groen|787383|0|0|20110101|20111231|
0329|025054|251353|groen|937000|0|0|20080101|20081231|
0329|025054|251353|groen|1045900|0|0|20090101|20091231|
0329|025054|251353|groen|1021300|0|0|20100101|20101231|
0329|025054|251353|groen|1038825|0|0|20110101|20111231|
0329|025055|251354|groen|1802000|0|0|20080101|20081231|
0329|025056|251355|groen|457300|0|0|20080101|20081231|
0329|025056|251355|groen|510400|0|0|20090101|20091231|
0329|025056|251355|groen|498400|0|0|20100101|20101231|
0329|025056|251355|groen|506952|0|0|20110101|20111231|
0329|025057|251356|groen|555200|0|0|20080101|20081231|
0329|025057|251356|groen|619700|0|0|20090101|20091231|
0329|025058|251357|groen|592400|0|0|20080101|20081231|
0329|025058|251357|groen|661200|0|0|20090101|20091231|
0329|025059|251358|groen|704400|0|0|20080101|20081231|
0329|025059|251358|groen|786200|0|0|20090101|20091231|
0329|025059|251358|groen|767800|0|0|20100101|20101231|
0329|025059|251358|groen|780975|0|0|20110101|20111231|
0329|025060|251359|groen|937900|0|0|20080101|20081231|
0329|025060|251359|groen|1046900|0|0|20090101|20091231|
0329|025060|251359|groen|1022300|0|0|20100101|20101231|
0329|025060|251359|groen|1039842|0|0|20110101|20111231|
0329|025061|251360|groen|2083500|0|0|20080101|20081231|
0329|025062|251361|groen|464200|0|0|20080101|20081231|
0329|025062|251361|groen|518100|0|0|20090101|20091231|
0329|025062|251361|groen|505900|0|0|20100101|20101231|
0329|025062|251361|groen|514580|0|0|20110101|20111231|
0329|025063|251362|groen|477000|0|0|20080101|20081231|
0329|025063|251362|groen|532400|0|0|20090101|20091231|
0329|025063|251362|groen|519900|0|0|20100101|20101231|
0329|025063|251362|groen|528821|0|0|20110101|20111231|
0329|025064|251363|groen|553500|0|0|20080101|20081231|
0329|025064|251363|groen|617800|0|0|20090101|20091231|
0329|025065|251364|groen|570900|0|0|20080101|20081231|
0329|025065|251364|groen|637200|0|0|20090101|20091231|
0329|025066|251365|groen|715000|0|0|20080101|20081231|
0329|025066|251365|groen|798100|0|0|20090101|20091231|
0329|025066|251365|groen|779300|0|0|20100101|20101231|
0329|025066|251365|groen|792672|0|0|20110101|20111231|
0329|025067|251366|groen|930400|0|0|20080101|20081231|
0329|025067|251366|groen|1038500|0|0|20090101|20091231|
0329|025067|251366|groen|1014100|0|0|20100101|20101231|
0329|025067|251366|groen|1031501|0|0|20110101|20111231|
0329|025068|251367|groen|1396900|0|0|20080101|20081231|
0329|025068|251367|groen|1559100|0|0|20090101|20091231|
0329|025068|251367|groen|1522500|0|0|20100101|20101231|
0329|025068|251367|groen|1548626|0|0|20110101|20111231|
0329|025069|251368|groen|2200900|0|0|20080101|20081231|
0329|025070|251369|groen|468100|0|0|20080101|20081231|
0329|025070|251369|groen|522500|0|0|20090101|20091231|
0329|025070|251369|groen|510200|0|0|20100101|20101231|
0329|025070|251369|groen|518954|0|0|20110101|20111231|
0329|025071|251370|groen|486900|0|0|20080101|20081231|
0329|025071|251370|groen|543500|0|0|20090101|20091231|
0329|025071|251370|groen|530700|0|0|20100101|20101231|
0329|025071|251370|groen|539806|0|0|20110101|20111231|
0329|025072|251371|groen|559000|0|0|20080101|20081231|
0329|025072|251371|groen|623900|0|0|20090101|20091231|
0329|025072|251371|groen|609200|0|0|20100101|20101231|
0329|025072|251371|groen|619653|0|0|20110101|20111231|
0329|025073|251372|groen|585400|0|0|20080101|20081231|
0329|025073|251372|groen|653400|0|0|20090101|20091231|
0329|025073|251372|groen|638000|0|0|20100101|20101231|
0329|025073|251372|groen|648947|0|0|20110101|20111231|
0329|025074|251373|groen|710100|0|0|20080101|20081231|
0329|025074|251373|groen|792500|0|0|20090101|20091231|
0329|025074|251373|groen|773900|0|0|20100101|20101231|
0329|025074|251373|groen|787179|0|0|20110101|20111231|
0329|025075|251374|groen|743700|0|0|20080101|20081231|
0329|025075|251374|groen|830000|0|0|20090101|20091231|
0329|025075|251374|groen|810500|0|0|20100101|20101231|
0329|025075|251374|groen|824407|0|0|20110101|20111231|
0329|025076|251375|groen|941500|0|0|20080101|20081231|
0329|025076|251375|groen|1050800|0|0|20090101|20091231|
0329|025076|251375|groen|1026100|0|0|20100101|20101231|
0329|025076|251375|groen|1043707|0|0|20110101|20111231|
0329|025077|251376|groen|1012200|0|0|20080101|20081231|
0329|025077|251376|groen|1129800|0|0|20090101|20091231|
0329|025077|251376|groen|1103200|0|0|20100101|20101231|
0329|025077|251376|groen|1122130|0|0|20110101|20111231|
0329|025078|251377|groen|1423700|0|0|20080101|20081231|
0329|025078|251377|groen|1589100|0|0|20090101|20091231|
0329|025078|251377|groen|1551800|0|0|20100101|20101231|
0329|025078|251377|groen|1578428|0|0|20110101|20111231|
0329|025079|251378|groen|1593600|0|0|20080101|20081231|
0329|025079|251378|groen|1778700|0|0|20090101|20091231|
0329|025079|251378|groen|1736900|0|0|20100101|20101231|
0329|025079|251378|groen|1766705|0|0|20110101|20111231|
0329|025080|251379|groen|2330700|0|0|20080101|20081231|
0329|025081|251380|groen|465900|0|0|20080101|20081231|
0329|025081|251380|groen|520100|0|0|20090101|20091231|
0329|025082|251381|groen|479900|0|0|20080101|20081231|
0329|025082|251381|groen|535600|0|0|20090101|20091231|
0329|025083|251382|groen|569700|0|0|20080101|20081231|
0329|025083|251382|groen|635900|0|0|20090101|20091231|
0329|025083|251382|groen|620900|0|0|20100101|20101231|
0329|025083|251382|groen|631554|0|0|20110101|20111231|
0329|025084|251383|groen|596500|0|0|20080101|20081231|
0329|025084|251383|groen|665700|0|0|20090101|20091231|
0329|025084|251383|groen|650100|0|0|20100101|20101231|
0329|025084|251383|groen|661255|0|0|20110101|20111231|
0329|025085|251384|groen|690500|0|0|20080101|20081231|
0329|025085|251384|groen|770700|0|0|20090101|20091231|
0329|025086|251385|groen|761400|0|0|20080101|20081231|
0329|025086|251385|groen|849900|0|0|20090101|20091231|
0329|025087|251386|groen|968700|0|0|20080101|20081231|
0329|025087|251386|groen|1081200|0|0|20090101|20091231|
0329|025087|251386|groen|1055800|0|0|20100101|20101231|
0329|025087|251386|groen|1073917|0|0|20110101|20111231|
0329|025088|251387|groen|1761600|0|0|20080101|20081231|
0329|025089|251388|groen|466900|0|0|20080101|20081231|
0329|025089|251388|groen|521200|0|0|20090101|20091231|
0329|025089|251388|groen|508900|0|0|20100101|20101231|
0329|025089|251388|groen|517632|0|0|20110101|20111231|
0329|025090|251389|groen|479600|0|0|20080101|20081231|
0329|025090|251389|groen|535400|0|0|20090101|20091231|
0329|025090|251389|groen|522800|0|0|20100101|20101231|
0329|025090|251389|groen|531770|0|0|20110101|20111231|
0329|025091|251390|groen|556300|0|0|20080101|20081231|
0329|025091|251390|groen|621000|0|0|20090101|20091231|
0329|025091|251390|groen|606400|0|0|20100101|20101231|
0329|025091|251390|groen|616805|0|0|20110101|20111231|
0329|025092|251391|groen|576900|0|0|20080101|20081231|
0329|025092|251391|groen|643900|0|0|20090101|20091231|
0329|025092|251391|groen|628800|0|0|20100101|20101231|
0329|025092|251391|groen|639589|0|0|20110101|20111231|
0329|025093|251392|groen|715600|0|0|20080101|20081231|
0329|025093|251392|groen|798700|0|0|20090101|20091231|
0329|025093|251392|groen|779900|0|0|20100101|20101231|
0329|025093|251392|groen|793282|0|0|20110101|20111231|
0329|025094|251393|groen|759600|0|0|20080101|20081231|
0329|025094|251393|groen|847800|0|0|20090101|20091231|
0329|025094|251393|groen|827900|0|0|20100101|20101231|
0329|025094|251393|groen|842106|0|0|20110101|20111231|
0329|025095|251394|groen|960400|0|0|20080101|20081231|
0329|025095|251394|groen|1071900|0|0|20090101|20091231|
0329|025096|251395|groen|1053700|0|0|20080101|20081231|
0329|025096|251395|groen|1176100|0|0|20090101|20091231|
0329|025097|251396|groen|1365500|0|0|20080101|20081231|
0329|025097|251396|groen|1524100|0|0|20090101|20091231|
0329|025098|251397|groen|1586900|0|0|20080101|20081231|
0329|025098|251397|groen|1771200|0|0|20090101|20091231|
0329|025099|251398|groen|2313800|0|0|20080101|20081231|
0329|025100|251399|groen|459500|0|0|20080101|20081231|
0329|025100|251399|groen|512900|0|0|20090101|20091231|
0329|025100|251399|groen|500800|0|0|20100101|20101231|
0329|025100|251399|groen|509393|0|0|20110101|20111231|
